INS_log_size,DEL_log_size
2.494154594,1.380211242
1.301029996,1.361727836
1.380211242,1.812913357
1.447158031,2.089905111
1.380211242,1.716003344
1.886490725,2.012837225
1.301029996,2.012837225
1.301029996,1.322219295
1.301029996,1.322219295
2.170261715,1.301029996
1.414973348,1.322219295
1.477121255,1.531478917
1.301029996,2.399673721
1.414973348,2.133538908
2.469822016,1.633468456
2.498310554,2.833147112
1.681241237,1.633468456
2.093421685,2.093421685
2.357934847,1.544068044
1.301029996,1.544068044
1.322219295,1.643452676
1.380211242,2.093421685
2.307496038,1.544068044
1.414973348,1.544068044
1.643452676,1.643452676
1.414973348,1.431363764
1.301029996,1.431363764
1.414973348,2.130333769
1.79239169,1.505149978
1.672097858,1.361727836
1.462397998,1.361727836
1.544068044,1.447158031
1.672097858,1.602059991
1.477121255,1.602059991
1.447158031,1.505149978
1.361727836,1.505149978
2.851258349,1.612783857
3.557747742,1.531478917
1.431363764,1.643452676
1.681241237,2.155336037
1.361727836,1.380211242
1.322219295,1.544068044
1.414973348,1.544068044
1.414973348,1.462397998
2.914871818,2.431363764
1.477121255,2.056904851
1.72427587,1.301029996
1.447158031,2.086359831
1.361727836,2.086359831
3.66754634,1.968482949
1.414973348,2.478566496
1.505149978,1.414973348
1.556302501,1.886490725
1.544068044,1.886490725
1.301029996,1.342422681
1.397940009,2.276461804
1.301029996,1.431363764
1.301029996,1.431363764
1.662757832,1.51851394
1.447158031,2.447158031
1.301029996,1.361727836
1.556302501,1.991226076
1.322219295,1.531478917
2.687528961,1.531478917
1.477121255,1.602059991
1.380211242,2.093421685
2.204119983,2.093421685
1.897627091,1.633468456
1.301029996,1.633468456
1.301029996,1.556302501
1.568201724,1.977723605
1.602059991,1.748188027
1.568201724,2.146128036
1.832508913,2.146128036
1.414973348,1.698970004
1.62324929,2.648360011
2.212187604,1.431363764
1.672097858,2.283301229
1.397940009,1.51851394
1.431363764,1.301029996
1.380211242,1.301029996
1.491361694,1.301029996
1.361727836,1.740362689
1.342422681,1.954242509
1.662757832,1.954242509
1.380211242,1.342422681
2.195899652,2.380211242
1.301029996,1.72427587
1.322219295,1.342422681
1.431363764,1.342422681
2.004321374,1.672097858
1.447158031,1.672097858
1.748188027,1.79239169
1.301029996,1.79239169
1.361727836,2.959518377
1.380211242,2.959518377
1.806179974,1.897627091
1.380211242,2.856124444
1.342422681,2.012837225
1.380211242,1.491361694
1.568201724,1.69019608
1.301029996,2.793790385
1.633468456,2.380211242
1.698970004,1.397940009
1.397940009,1.380211242
2.100370545,1.397940009
2.318063335,1.397940009
1.832508913,1.414973348
1.505149978,1.73239376
1.301029996,1.903089987
1.477121255,1.934498451
1.361727836,2.193124598
1.556302501,1.763427994
3.13481437,1.770852012
2.503790683,1.477121255
1.380211242,1.301029996
2.079181246,1.79239169
1.380211242,1.79239169
1.342422681,1.934498451
1.73239376,1.342422681
1.531478917,1.531478917
1.380211242,1.342422681
1.698970004,1.342422681
2.10720997,1.662757832
1.477121255,2.394451681
1.491361694,1.397940009
2.071882007,1.397940009
1.397940009,2.146128036
1.380211242,2.152288344
1.301029996,2.113943352
2.758911892,1.556302501
2.542825427,1.72427587
1.447158031,1.414973348
1.380211242,1.414973348
2.123851641,1.612783857
1.414973348,2.209515015
1.462397998,1.447158031
1.477121255,1.447158031
1.301029996,1.447158031
1.505149978,1.447158031
1.447158031,2.635483747
2.688419822,2.017033339
1.579783597,1.959041392
1.380211242,1.959041392
1.397940009,1.69019608
1.857332496,1.505149978
1.579783597,1.944482672
1.531478917,2.037426498
1.301029996,2.625312451
1.414973348,1.568201724
1.301029996,2.103803721
1.86332286,1.763427994
1.431363764,1.908485019
2.328379603,1.322219295
1.380211242,1.342422681
1.342422681,2.136720567
1.51851394,1.361727836
1.342422681,1.361727836
1.505149978,1.973127854
1.505149978,1.380211242
1.447158031,1.380211242
1.322219295,1.698970004
1.380211242,1.698970004
1.322219295,1.397940009
2.093421685,1.397940009
1.447158031,1.72427587
1.579783597,1.301029996
1.491361694,1.414973348
1.380211242,1.414973348
1.431363764,1.414973348
1.681241237,1.414973348
1.414973348,2.133538908
2.45484486,1.477121255
1.62324929,2.056904851
1.579783597,1.819543936
2.981365509,1.949390007
1.462397998,2.235528447
1.62324929,2.017033339
1.322219295,2.017033339
1.322219295,1.556302501
1.397940009,1.973127854
1.698970004,1.755874856
1.322219295,1.982271233
1.380211242,1.86332286
1.301029996,2.178976947
1.397940009,1.602059991
1.397940009,2.484299839
1.602059991,2.033423755
1.301029996,2.212187604
1.62324929,2.089905111
1.397940009,2.505149978
1.361727836,1.414973348
1.579783597,1.301029996
2.5774918,1.51851394
1.748188027,1.491361694
1.342422681,1.322219295
1.301029996,1.322219295
1.301029996,1.77815125
1.447158031,1.301029996
1.602059991,1.799340549
1.322219295,1.414973348
1.544068044,1.447158031
1.949390007,1.431363764
1.414973348,1.51851394
1.716003344,1.875061263
1.414973348,1.380211242
2.178976947,1.301029996
1.447158031,1.477121255
1.51851394,1.672097858
1.556302501,1.716003344
1.301029996,1.414973348
1.342422681,1.431363764
1.431363764,1.505149978
1.462397998,1.602059991
1.342422681,1.342422681
1.579783597,1.414973348
1.716003344,1.77815125
1.462397998,1.414973348
1.322219295,1.447158031
1.51851394,1.397940009
3.095518042,1.301029996
1.301029996,1.322219295
1.62324929,1.84509804
2.474216264,1.505149978
1.322219295,1.380211242
1.819543936,1.447158031
1.342422681,1.903089987
1.414973348,2.875061263
1.414973348,2.100370545
1.414973348,1.301029996
1.301029996,1.69019608
1.579783597,1.447158031
1.62324929,2.240549248
1.505149978,1.397940009
2.385606274,1.380211242
1.380211242,1.72427587
1.857332496,1.397940009
1.301029996,1.414973348
1.397940009,1.447158031
1.477121255,1.447158031
1.397940009,1.477121255
1.579783597,1.301029996
1.301029996,1.342422681
1.301029996,1.556302501
1.361727836,1.431363764
1.301029996,1.913813852
1.414973348,1.301029996
1.380211242,1.397940009
1.447158031,1.322219295
1.69019608,1.544068044
1.505149978,1.342422681
1.380211242,1.322219295
2.167317335,1.414973348
2.919078092,1.919078092
1.301029996,1.414973348
1.342422681,1.447158031
1.62324929,1.380211242
1.568201724,1.79239169
1.414973348,3.322219295
1.342422681,1.556302501
1.477121255,1.602059991
1.431363764,2.227886705
1.380211242,1.380211242
1.477121255,1.322219295
1.505149978,1.505149978
1.342422681,1.51851394
1.414973348,1.361727836
1.342422681,1.380211242
2.64246452,1.322219295
1.602059991,1.431363764
1.301029996,1.342422681
2.348304863,1.662757832
1.462397998,1.447158031
1.431363764,1.477121255
1.69019608,1.505149978
1.477121255,1.431363764
1.322219295,1.380211242
1.505149978,1.643452676
1.633468456,1.380211242
1.414973348,1.505149978
1.414973348,2.238046103
1.342422681,1.342422681
1.322219295,1.447158031
1.322219295,1.361727836
1.322219295,1.69019608
1.301029996,1.505149978
1.322219295,1.322219295
1.322219295,1.342422681
1.591064607,1.380211242
1.591064607,1.361727836
1.491361694,1.431363764
1.707570176,1.832508913
1.72427587,1.380211242
1.380211242,1.397940009
2.053078443,1.414973348
2.017033339,1.380211242
1.342422681,1.447158031
1.342422681,1.431363764
1.531478917,1.447158031
1.322219295,1.763427994
1.544068044,1.322219295
1.301029996,1.342422681
1.380211242,1.462397998
1.633468456,1.544068044
1.556302501,1.447158031
1.602059991,1.763427994
1.51851394,1.531478917
1.301029996,1.361727836
1.62324929,2.916980047
1.491361694,1.462397998
1.477121255,1.322219295
1.322219295,1.322219295
2.071882007,1.342422681
2.146128036,1.431363764
1.531478917,1.72427587
1.544068044,1.431363764
1.380211242,1.342422681
1.556302501,1.301029996
1.380211242,1.342422681
2.152288344,1.322219295
1.491361694,1.361727836
1.477121255,1.707570176
1.477121255,1.414973348
1.322219295,1.414973348
1.301029996,1.380211242
1.69019608,1.397940009
1.380211242,1.342422681
1.531478917,1.62324929
1.755874856,1.51851394
1.531478917,1.342422681
2.975431809,1.875061263
1.380211242,1.342422681
1.301029996,1.491361694
1.602059991,1.51851394
1.380211242,1.322219295
1.447158031,1.447158031
2.041392685,1.875061263
1.770852012,1.322219295
1.322219295,1.342422681
1.342422681,1.361727836
1.380211242,1.662757832
1.397940009,1.477121255
2.033423755,1.380211242
1.531478917,1.462397998
1.505149978,1.826074803
1.643452676,1.79239169
3.010723865,1.672097858
1.397940009,1.301029996
1.361727836,1.531478917
1.748188027,1.556302501
1.301029996,1.924279286
1.342422681,1.491361694
1.361727836,1.462397998
2,1.342422681
1.361727836,1.397940009
1.397940009,1.62324929
1.397940009,1.505149978
1.612783857,1.322219295
1.301029996,1.716003344
1.301029996,1.544068044
1.342422681,2.972665592
1.447158031,1.505149978
1.397940009,1.322219295
1.602059991,1.342422681
1.301029996,2.596597096
1.505149978,1.447158031
1.477121255,1.770852012
1.579783597,1.322219295
1.73239376,1.602059991
1.301029996,1.397940009
1.301029996,2.173186268
1.431363764,1.505149978
1.322219295,1.462397998
1.579783597,1.505149978
2.469822016,1.322219295
1.591064607,1.62324929
1.748188027,1.716003344
1.380211242,1.568201724
1.544068044,1.380211242
1.568201724,1.477121255
1.322219295,1.51851394
2.36361198,1.397940009
1.380211242,1.698970004
1.301029996,1.763427994
1.556302501,1.431363764
1.342422681,1.301029996
2.31386722,1.431363764
1.342422681,1.62324929
1.322219295,1.740362689
1.361727836,1.556302501
2.29666519,1.531478917
1.361727836,2.245512668
1.51851394,1.414973348
1.301029996,1.505149978
1.556302501,1.342422681
1.301029996,1.301029996
2.283301229,1.380211242
1.447158031,1.397940009
1.301029996,1.544068044
2.484299839,1.342422681
1.342422681,1.397940009
1.544068044,1.301029996
1.447158031,2.133538908
1.301029996,1.77815125
1.414973348,1.531478917
1.301029996,2.037426498
1.361727836,1.462397998
2.864511081,1.431363764
1.397940009,1.462397998
2.227886705,1.477121255
1.414973348,1.342422681
1.568201724,1.431363764
2.045322979,1.301029996
1.414973348,1.431363764
1.653212514,1.397940009
1.447158031,1.544068044
1.447158031,1.886490725
1.361727836,1.995635195
1.322219295,1.812913357
1.62324929,1.832508913
2.544068044,1.380211242
1.591064607,1.342422681
1.698970004,1.301029996
1.322219295,1.69019608
1.301029996,1.342422681
1.380211242,1.322219295
1.447158031,1.322219295
1.477121255,1.447158031
1.342422681,1.531478917
1.431363764,1.73239376
1.505149978,1.301029996
1.361727836,1.447158031
1.361727836,1.397940009
1.531478917,1.77815125
2.079181246,1.477121255
1.447158031,1.301029996
1.653212514,1.51851394
1.342422681,1.414973348
1.322219295,1.380211242
1.397940009,1.397940009
1.342422681,1.477121255
1.919078092,1.447158031
1.716003344,1.462397998
1.447158031,1.301029996
2.463892989,1.414973348
1.342422681,1.447158031
1.414973348,1.491361694
1.591064607,1.431363764
1.380211242,1.342422681
1.591064607,1.568201724
2.489958479,1.322219295
1.491361694,1.892094603
1.447158031,1.447158031
1.342422681,1.69019608
2.465382851,1.556302501
1.414973348,2.187520721
1.672097858,1.491361694
1.913813852,1.505149978
1.301029996,1.785329835
1.698970004,1.397940009
1.806179974,1.322219295
3.096214585,1.447158031
1.477121255,1.380211242
1.380211242,1.812913357
1.301029996,2.303196057
1.491361694,1.707570176
1.505149978,2.62324929
1.301029996,1.301029996
1.505149978,1.838849091
1.414973348,1.531478917
1.431363764,1.477121255
2.334453751,1.505149978
1.477121255,1.361727836
1.322219295,1.361727836
1.301029996,1.342422681
1.301029996,1.707570176
1.633468456,1.770852012
1.77815125,1.556302501
1.322219295,1.491361694
1.477121255,1.322219295
1.72427587,1.322219295
1.447158031,1.322219295
1.477121255,1.462397998
1.62324929,1.954242509
2.46686762,2.719331287
1.643452676,1.568201724
1.875061263,1.531478917
1.380211242,2.783188691
1.322219295,1.806179974
1.505149978,1.361727836
1.447158031,1.51851394
1.301029996,1.342422681
1.431363764,1.602059991
1.361727836,1.568201724
1.431363764,1.579783597
1.819543936,1.763427994
1.591064607,1.505149978
1.51851394,1.491361694
1.591064607,1.361727836
1.397940009,1.397940009
1.301029996,1.431363764
1.380211242,1.414973348
1.380211242,1.544068044
1.380211242,1.414973348
1.556302501,1.301029996
1.322219295,1.414973348
1.380211242,1.447158031
1.612783857,1.414973348
2.44870632,1.397940009
1.322219295,1.322219295
1.342422681,1.301029996
1.342422681,1.301029996
1.322219295,1.361727836
1.301029996,1.301029996
1.361727836,1.322219295
1.342422681,1.380211242
1.414973348,1.414973348
1.755874856,1.62324929
1.579783597,1.380211242
1.301029996,2.624282096
1.477121255,1.361727836
1.86332286,1.838849091
1.959041392,1.77815125
1.431363764,1.568201724
1.301029996,2.413299764
1.851258349,1.431363764
1.397940009,1.819543936
1.447158031,1.612783857
1.301029996,1.301029996
1.51851394,1.380211242
1.301029996,1.322219295
1.633468456,1.69019608
1.301029996,1.322219295
1.491361694,1.342422681
1.447158031,1.462397998
1.612783857,1.380211242
1.431363764,1.414973348
1.477121255,1.431363764
1.414973348,1.397940009
1.62324929,1.477121255
2.214843848,1.531478917
1.579783597,1.397940009
1.361727836,1.397940009
1.462397998,1.342422681
2.086359831,1.491361694
1.462397998,1.602059991
1.477121255,1.653212514
1.361727836,1.301029996
1.301029996,1.380211242
1.322219295,1.544068044
1.477121255,1.342422681
1.477121255,1.954242509
1.397940009,1.672097858
1.414973348,1.380211242
1.397940009,1.716003344
1.301029996,1.944482672
1.380211242,2.752816431
1.380211242,1.322219295
1.579783597,3.507451061
1.342422681,1.491361694
1.662757832,1.322219295
1.301029996,1.612783857
1.342422681,3.062205809
3.332236415,1.544068044
1.414973348,1.322219295
1.477121255,1.447158031
1.491361694,1.579783597
2.257678575,1.301029996
1.380211242,1.322219295
1.431363764,1.301029996
1.301029996,1.544068044
1.301029996,1.397940009
1.380211242,1.69019608
1.361727836,1.431363764
1.944482672,1.301029996
1.342422681,1.322219295
1.397940009,1.361727836
1.707570176,1.86923172
3.23325001,1.431363764
1.301029996,1.380211242
1.591064607,1.301029996
1.322219295,1.447158031
1.322219295,1.556302501
1.301029996,1.301029996
1.380211242,1.322219295
1.342422681,1.755874856
1.505149978,1.380211242
1.322219295,1.342422681
1.505149978,1.414973348
1.447158031,1.414973348
1.880813592,1.491361694
1.342422681,1.826074803
1.431363764,1.826074803
2.225309282,1.397940009
1.301029996,1.857332496
1.880813592,1.361727836
1.301029996,1.579783597
1.322219295,1.568201724
1.462397998,1.431363764
1.301029996,1.51851394
2.428134794,1.602059991
1.716003344,1.322219295
2.431363764,1.322219295
1.447158031,1.462397998
2.346352974,1.322219295
2.346352974,1.322219295
1.51851394,1.322219295
1.301029996,1.806179974
1.380211242,1.342422681
1.602059991,1.322219295
1.322219295,1.301029996
1.342422681,1.447158031
1.342422681,1.342422681
1.431363764,1.447158031
1.544068044,1.380211242
1.301029996,1.447158031
1.301029996,1.414973348
1.785329835,1.531478917
1.342422681,1.880813592
1.301029996,1.477121255
1.342422681,1.397940009
1.397940009,1.491361694
1.301029996,1.447158031
1.72427587,1.361727836
1.301029996,1.908485019
1.322219295,1.959041392
1.301029996,1.397940009
3.601190533,1.322219295
1.681241237,1.342422681
1.342422681,1.301029996
1.568201724,1.447158031
2.460897843,1.556302501
1.301029996,1.414973348
2.170261715,1.716003344
1.447158031,1.698970004
1.77815125,1.322219295
1.662757832,1.414973348
1.544068044,1.380211242
1.447158031,1.380211242
1.301029996,1.556302501
1.361727836,1.462397998
1.361727836,1.477121255
2.683047038,1.579783597
1.380211242,1.397940009
1.342422681,1.556302501
1.342422681,1.477121255
1.643452676,1.301029996
1.301029996,1.505149978
1.397940009,1.491361694
1.361727836,1.301029996
1.477121255,1.342422681
1.431363764,1.431363764
1.301029996,1.301029996
1.414973348,1.301029996
1.301029996,1.342422681
1.301029996,1.322219295
2.46686762,1.579783597
1.447158031,1.477121255
1.602059991,1.361727836
1.380211242,1.568201724
1.301029996,1.602059991
1.612783857,1.361727836
3.231214648,1.556302501
1.462397998,1.505149978
1.505149978,1.681241237
1.414973348,1.361727836
2.919601024,1.556302501
1.301029996,1.414973348
1.301029996,1.579783597
1.69019608,1.380211242
1.431363764,1.342422681
1.447158031,1.380211242
1.447158031,1.544068044
2.459392488,1.301029996
1.301029996,1.301029996
1.380211242,2.283301229
1.556302501,1.462397998
1.462397998,1.748188027
1.301029996,1.491361694
1.361727836,1.342422681
1.322219295,1.322219295
1.301029996,1.602059991
1.361727836,1.477121255
1.361727836,1.361727836
1.602059991,1.447158031
1.643452676,1.51851394
1.380211242,1.544068044
1.491361694,1.462397998
1.568201724,1.414973348
2.285557309,1.380211242
1.556302501,1.86923172
1.380211242,1.462397998
1.447158031,1.447158031
1.643452676,1.301029996
2.612783857,1.462397998
2.428134794,1.431363764
1.397940009,1.826074803
1.556302501,1.51851394
1.361727836,2.045322979
1.698970004,1.851258349
1.301029996,1.301029996
1.397940009,1.322219295
1.301029996,1.505149978
1.397940009,1.380211242
1.380211242,1.322219295
1.568201724,1.431363764
1.62324929,2.662757832
1.954242509,1.380211242
2.195899652,1.380211242
2.29666519,1.301029996
1.579783597,1.643452676
1.322219295,1.301029996
1.556302501,1.681241237
1.707570176,1.556302501
1.447158031,1.716003344
2.170261715,1.505149978
1.62324929,1.462397998
1.397940009,1.301029996
1.447158031,1.414973348
1.544068044,1.477121255
1.462397998,1.380211242
1.857332496,2.255272505
1.342422681,1.414973348
1.322219295,1.380211242
2.550228353,1.653212514
1.380211242,1.556302501
1.301029996,1.51851394
1.301029996,1.380211242
1.505149978,1.556302501
1.602059991,1.301029996
1.447158031,1.491361694
2.257678575,1.342422681
1.380211242,1.944482672
1.397940009,1.924279286
1.62324929,1.672097858
1.477121255,1.531478917
1.602059991,1.301029996
1.342422681,1.681241237
1.342422681,1.716003344
1.556302501,2.875061263
1.51851394,1.62324929
2.130333769,1.62324929
2.883661435,1.431363764
1.380211242,1.447158031
1.612783857,1.397940009
2.530199698,2.089905111
1.342422681,2.918554531
1.51851394,1.785329835
2.06069784,1.579783597
1.431363764,1.903089987
2.969415912,1.924279286
1.477121255,1.643452676
2.778874472,1.322219295
1.380211242,1.447158031
1.462397998,1.491361694
2.469822016,1.556302501
1.380211242,1.301029996
2.484299839,1.342422681
1.380211242,1.361727836
1.662757832,1.880813592
1.361727836,1.414973348
1.342422681,1.568201724
1.505149978,1.322219295
2.46834733,1.908485019
1.301029996,2.017033339
1.397940009,1.556302501
1.51851394,1.342422681
1.342422681,1.380211242
1.462397998,1.414973348
1.447158031,1.505149978
1.716003344,1.544068044
1.69019608,3.261024834
1.397940009,2.130333769
1.447158031,1.342422681
1.477121255,1.491361694
1.301029996,1.602059991
1.322219295,1.397940009
1.380211242,1.579783597
1.51851394,1.397940009
3.089551883,2.075546961
1.954242509,1.505149978
2.498310554,1.591064607
2.206825876,1.342422681
1.531478917,1.612783857
1.681241237,1.301029996
1.397940009,1.301029996
1.716003344,1.591064607
1.342422681,1.544068044
1.301029996,1.62324929
1.462397998,1.491361694
2.653212514,1.477121255
1.431363764,1.602059991
1.414973348,1.505149978
1.531478917,1.342422681
1.531478917,1.531478917
1.556302501,1.556302501
1.591064607,1.544068044
1.301029996,1.301029996
1.643452676,1.505149978
1.414973348,1.643452676
1.342422681,1.301029996
1.301029996,1.397940009
1.380211242,1.342422681
1.380211242,1.477121255
1.681241237,1.672097858
1.602059991,1.447158031
1.431363764,1.716003344
1.342422681,1.342422681
1.462397998,1.826074803
1.380211242,1.322219295
1.672097858,1.322219295
1.633468456,1.322219295
1.491361694,1.447158031
1.361727836,1.579783597
1.447158031,1.462397998
1.301029996,1.322219295
1.301029996,1.431363764
1.602059991,1.414973348
1.662757832,1.531478917
1.380211242,1.447158031
1.62324929,1.397940009
1.361727836,1.380211242
1.568201724,1.944482672
1.579783597,2.10720997
1.301029996,1.342422681
1.342422681,1.380211242
1.431363764,1.591064607
1.380211242,1.301029996
1.556302501,1.342422681
1.643452676,1.322219295
1.51851394,1.342422681
1.342422681,1.361727836
1.544068044,1.462397998
1.301029996,1.491361694
2.505149978,1.431363764
1.431363764,1.462397998
1.380211242,1.544068044
1.322219295,1.342422681
1.447158031,1.505149978
1.447158031,1.556302501
1.662757832,1.414973348
1.662757832,1.505149978
1.414973348,1.380211242
1.662757832,1.633468456
1.301029996,1.380211242
1.342422681,1.579783597
1.447158031,1.361727836
1.579783597,1.380211242
1.414973348,1.812913357
1.301029996,2.012837225
2.530199698,1.397940009
1.414973348,1.447158031
2.301029996,1.505149978
1.505149978,1.431363764
1.301029996,2.269512944
1.491361694,1.505149978
1.477121255,1.77815125
1.322219295,1.62324929
1.748188027,1.342422681
1.819543936,1.51851394
1.477121255,1.361727836
1.875061263,1.681241237
1.301029996,1.301029996
1.880813592,1.748188027
1.698970004,1.602059991
2.824125834,1.380211242
1.612783857,1.447158031
1.414973348,1.602059991
1.361727836,1.851258349
1.361727836,1.579783597
1.531478917,1.322219295
1.602059991,1.447158031
1.361727836,1.342422681
1.579783597,1.531478917
1.301029996,1.72427587
1.301029996,1.612783857
1.477121255,1.447158031
1.301029996,1.903089987
1.716003344,1.447158031
1.447158031,1.397940009
1.531478917,1.322219295
1.505149978,1.681241237
1.568201724,1.591064607
1.342422681,1.322219295
1.748188027,1.770852012
1.414973348,1.380211242
1.414973348,1.414973348
1.301029996,1.397940009
1.531478917,1.431363764
1.397940009,1.86332286
1.342422681,1.62324929
2.462397998,1.662757832
1.77815125,1.875061263
1.477121255,1.361727836
1.380211242,1.968482949
1.342422681,1.447158031
1.322219295,1.447158031
1.505149978,1.397940009
1.380211242,1.380211242
1.531478917,1.380211242
1.505149978,1.380211242
2.463892989,1.447158031
1.361727836,1.431363764
2.376576957,1.361727836
1.301029996,2.800717078
1.361727836,2.133538908
2.492760389,1.51851394
2.029383778,1.505149978
1.342422681,1.973127854
1.544068044,1.51851394
2.484299839,1.361727836
1.414973348,1.397940009
1.397940009,1.322219295
1.531478917,1.477121255
1.342422681,1.740362689
2.498310554,1.568201724
1.491361694,1.826074803
3.010723865,1.491361694
1.301029996,1.579783597
1.301029996,1.698970004
1.819543936,1.462397998
2.086359831,1.380211242
1.531478917,1.681241237
1.531478917,1.397940009
1.51851394,1.579783597
1.954242509,1.505149978
1.380211242,1.342422681
1.944482672,1.322219295
1.681241237,1.556302501
1.397940009,1.322219295
2.056904851,1.361727836
1.397940009,1.544068044
1.397940009,1.612783857
1.477121255,1.342422681
1.505149978,1.397940009
1.748188027,1.77815125
1.342422681,1.748188027
1.414973348,1.851258349
1.414973348,1.342422681
1.414973348,1.51851394
1.342422681,1.77815125
1.447158031,1.342422681
1.380211242,1.380211242
1.301029996,1.322219295
1.414973348,1.322219295
1.342422681,1.491361694
1.62324929,1.462397998
1.414973348,1.301029996
2.496929648,1.643452676
1.380211242,1.505149978
1.361727836,1.716003344
1.342422681,2.033423755
1.397940009,1.397940009
1.342422681,1.322219295
1.380211242,1.361727836
1.62324929,1.612783857
2.840106094,1.79239169
1.919078092,1.770852012
1.322219295,1.531478917
1.505149978,1.79239169
2.894869657,1.579783597
1.380211242,1.301029996
1.301029996,1.397940009
1.672097858,1.342422681
1.380211242,1.892094603
3.05422991,2
1.397940009,1.505149978
1.414973348,1.633468456
1.322219295,1.397940009
1.301029996,1.447158031
1.612783857,1.462397998
1.447158031,1.462397998
2.201397124,1.301029996
1.361727836,1.62324929
2.498310554,1.380211242
1.361727836,1.380211242
1.505149978,1.643452676
1.301029996,1.462397998
1.322219295,1.681241237
1.477121255,2.214843848
1.397940009,1.431363764
1.301029996,2.146128036
1.301029996,1.361727836
1.380211242,1.397940009
2.271841607,1.380211242
1.447158031,1.322219295
1.414973348,1.397940009
1.579783597,1.397940009
1.301029996,1.301029996
1.431363764,1.414973348
1.73239376,1.322219295
1.380211242,1.397940009
1.301029996,1.431363764
1.361727836,1.322219295
1.556302501,1.431363764
1.62324929,1.361727836
1.342422681,1.301029996
1.380211242,1.380211242
1.531478917,1.301029996
1.301029996,1.602059991
1.633468456,1.698970004
1.447158031,1.612783857
1.342422681,1.301029996
1.447158031,1.322219295
1.342422681,1.491361694
1.361727836,1.322219295
1.380211242,1.342422681
1.763427994,1.505149978
1.380211242,1.380211242
1.579783597,1.477121255
3.003891166,1.397940009
1.361727836,1.380211242
1.380211242,1.301029996
1.556302501,1.51851394
1.462397998,1.653212514
1.301029996,1.361727836
1.851258349,1.361727836
1.544068044,1.698970004
2.746634199,1.698970004
1.556302501,1.431363764
1.322219295,1.397940009
2.477121255,1.342422681
1.431363764,1.301029996
2.033423755,1.361727836
1.462397998,1.342422681
1.556302501,1.51851394
1.301029996,1.301029996
1.740362689,1.477121255
1.591064607,1.322219295
1.361727836,1.447158031
1.342422681,1.380211242
1.886490725,1.982271233
1.643452676,1.380211242
1.380211242,1.462397998
1.380211242,1.380211242
1.342422681,1.602059991
1.51851394,1.62324929
1.556302501,1.462397998
1.556302501,1.301029996
1.447158031,1.301029996
1.380211242,2.938519725
1.491361694,1.414973348
3.028164419,1.643452676
1.462397998,1.799340549
2.008600172,1.342422681
1.342422681,1.361727836
1.322219295,1.301029996
1.414973348,1.84509804
2.164352856,1.643452676
1.301029996,1.322219295
1.342422681,1.447158031
1.397940009,1.361727836
1.544068044,2.267171728
2.88422877,1.643452676
1.531478917,1.380211242
1.301029996,1.462397998
1.491361694,1.69019608
1.556302501,1.301029996
1.977723605,1.361727836
1.643452676,1.301029996
2.465382851,1.431363764
1.361727836,1.602059991
2.477121255,1.342422681
2.033423755,1.380211242
1.633468456,1.301029996
1.414973348,1.361727836
1.397940009,1.643452676
1.301029996,1.681241237
1.857332496,1.380211242
2.711807229,1.380211242
1.361727836,1.397940009
1.556302501,1.301029996
1.301029996,1.447158031
2.075546961,1.380211242
1.301029996,1.477121255
1.505149978,1.397940009
1.602059991,1.447158031
1.462397998,1.301029996
1.301029996,1.612783857
1.477121255,2
1.51851394,1.662757832
1.51851394,1.447158031
1.361727836,1.477121255
1.447158031,1.462397998
1.51851394,1.62324929
1.301029996,1.462397998
2.745074792,1.397940009
2.5132176,1.653212514
2.322219295,1.477121255
1.380211242,1.69019608
1.505149978,1.707570176
1.301029996,1.397940009
3.418467021,1.301029996
1.431363764,1.342422681
1.322219295,1.380211242
1.342422681,1.322219295
1.301029996,2.127104798
1.643452676,1.342422681
1.447158031,1.477121255
1.612783857,1.397940009
1.579783597,1.806179974
2.352182518,2.093421685
2.879669206,1.556302501
1.342422681,1.740362689
2.176091259,1.380211242
1.612783857,1.579783597
1.544068044,1.477121255
1.505149978,2.008600172
1.77815125,1.763427994
1.380211242,1.322219295
1.491361694,1.591064607
1.322219295,1.361727836
1.447158031,1.431363764
1.477121255,2.953759692
1.544068044,1.944482672
1.301029996,1.79239169
1.342422681,1.414973348
1.380211242,1.447158031
1.397940009,1.477121255
1.342422681,1.579783597
3.177247836,1.819543936
1.380211242,1.963787827
1.322219295,1.361727836
1.579783597,1.301029996
1.380211242,1.653212514
1.662757832,1.72427587
1.959041392,1.361727836
1.447158031,2.079181246
1.301029996,1.342422681
1.397940009,1.301029996
2.744292983,1.662757832
1.812913357,1.397940009
1.591064607,1.819543936
2.29666519,1.322219295
1.531478917,1.414973348
1.431363764,2.46686762
1.681241237,1.414973348
1.301029996,1.707570176
1.380211242,1.380211242
1.380211242,1.414973348
1.763427994,1.770852012
1.447158031,1.939519253
1.322219295,2.017033339
2.012837225,2.008600172
1.477121255,1.361727836
1.662757832,1.301029996
1.51851394,2.133538908
1.51851394,1.477121255
1.531478917,1.763427994
1.322219295,1.447158031
1.672097858,1.301029996
1.612783857,1.51851394
1.342422681,2.041392685
1.397940009,1.342422681
1.431363764,1.414973348
1.591064607,1.301029996
1.556302501,1.361727836
1.505149978,1.414973348
1.322219295,1.322219295
1.505149978,1.342422681
1.414973348,1.361727836
1.322219295,1.380211242
1.301029996,1.322219295
1.322219295,1.414973348
1.62324929,1.579783597
1.301029996,1.447158031
