1,2,Ill250.alt_alnScore_mean,Ill250.alt_alnScore_std,Ill250.alt_count,Ill250.alt_insertSize_mean,Ill250.alt_insertSize_std,Ill250.alt_reason_alignmentScore,Ill250.alt_reason_insertSizeScore,Ill250.alt_reason_orientation,Ill250.amb_alnScore_mean,Ill250.amb_alnScore_std,Ill250.amb_count,Ill250.amb_insertSize_mean,Ill250.amb_insertSize_std,Ill250.amb_reason_alignmentScore_alignmentScore,Ill250.amb_reason_alignmentScore_orientation,Ill250.amb_reason_flanking,Ill250.amb_reason_insertSizeScore_alignmentScore,Ill250.amb_reason_multimapping,Ill250.amb_reason_orientation_alignmentScore,Ill250.amb_reason_orientation_orientation,Ill250.amb_reason_same_scores,Ill250.ref_alnScore_mean,Ill250.ref_alnScore_std,Ill250.ref_count,Ill250.ref_insertSize_mean,Ill250.ref_insertSize_std,Ill250.ref_reason_alignmentScore,Ill250.ref_reason_orientation,Ill300x.alt_alnScore_mean,Ill300x.alt_alnScore_std,Ill300x.alt_count,Ill300x.alt_insertSize_mean,Ill300x.alt_insertSize_std,Ill300x.alt_reason_alignmentScore,Ill300x.alt_reason_insertSizeScore,Ill300x.alt_reason_orientation,Ill300x.amb_alnScore_mean,Ill300x.amb_alnScore_std,Ill300x.amb_count,Ill300x.amb_insertSize_mean,Ill300x.amb_insertSize_std,Ill300x.amb_reason_alignmentScore_alignmentScore,Ill300x.amb_reason_alignmentScore_orientation,Ill300x.amb_reason_flanking,Ill300x.amb_reason_insertSizeScore_alignmentScore,Ill300x.amb_reason_insertSizeScore_insertSizeScore,Ill300x.amb_reason_multimapping,Ill300x.amb_reason_orientation_alignmentScore,Ill300x.amb_reason_orientation_orientation,Ill300x.amb_reason_same_scores,Ill300x.ref_alnScore_mean,Ill300x.ref_alnScore_std,Ill300x.ref_count,Ill300x.ref_insertSize_mean,Ill300x.ref_insertSize_std,Ill300x.ref_reason_alignmentScore,Ill300x.ref_reason_insertSizeScore,Ill300x.ref_reason_orientation,IllMP.alt_alnScore_mean,IllMP.alt_alnScore_std,IllMP.alt_count,IllMP.alt_insertSize_mean,IllMP.alt_insertSize_std,IllMP.alt_reason_alignmentScore,IllMP.alt_reason_insertSizeScore,IllMP.alt_reason_orientation,IllMP.amb_alnScore_mean,IllMP.amb_alnScore_std,IllMP.amb_count,IllMP.amb_insertSize_mean,IllMP.amb_insertSize_std,IllMP.amb_reason_alignmentScore_alignmentScore,IllMP.amb_reason_alignmentScore_orientation,IllMP.amb_reason_flanking,IllMP.amb_reason_insertSizeScore_insertSizeScore,IllMP.amb_reason_multimapping,IllMP.amb_reason_orientation_alignmentScore,IllMP.amb_reason_orientation_orientation,IllMP.amb_reason_same_scores,IllMP.ref_alnScore_mean,IllMP.ref_alnScore_std,IllMP.ref_count,IllMP.ref_insertSize_mean,IllMP.ref_insertSize_std,IllMP.ref_reason_alignmentScore,IllMP.ref_reason_insertSizeScore,IllMP.ref_reason_orientation,TenX.HP1_alt_alnScore_mean,TenX.HP1_alt_alnScore_std,TenX.HP1_alt_count,TenX.HP1_alt_insertSize_mean,TenX.HP1_alt_insertSize_std,TenX.HP1_alt_reason_alignmentScore,TenX.HP1_alt_reason_insertSizeScore,TenX.HP1_alt_reason_orientation,TenX.HP1_amb_alnScore_mean,TenX.HP1_amb_alnScore_std,TenX.HP1_amb_count,TenX.HP1_amb_insertSize_mean,TenX.HP1_amb_insertSize_std,TenX.HP1_amb_reason_alignmentScore_alignmentScore,TenX.HP1_amb_reason_alignmentScore_orientation,TenX.HP1_amb_reason_flanking,TenX.HP1_amb_reason_insertSizeScore_alignmentScore,TenX.HP1_amb_reason_multimapping,TenX.HP1_amb_reason_orientation_alignmentScore,TenX.HP1_amb_reason_orientation_orientation,TenX.HP1_amb_reason_same_scores,TenX.HP1_ref_alnScore_mean,TenX.HP1_ref_alnScore_std,TenX.HP1_ref_count,TenX.HP1_ref_insertSize_mean,TenX.HP1_ref_insertSize_std,TenX.HP1_ref_reason_alignmentScore,TenX.HP1_ref_reason_orientation,TenX.HP2_alt_alnScore_mean,TenX.HP2_alt_alnScore_std,TenX.HP2_alt_count,TenX.HP2_alt_insertSize_mean,TenX.HP2_alt_insertSize_std,TenX.HP2_alt_reason_alignmentScore,TenX.HP2_alt_reason_insertSizeScore,TenX.HP2_alt_reason_orientation,TenX.HP2_amb_alnScore_mean,TenX.HP2_amb_alnScore_std,TenX.HP2_amb_count,TenX.HP2_amb_insertSize_mean,TenX.HP2_amb_insertSize_std,TenX.HP2_amb_reason_alignmentScore_alignmentScore,TenX.HP2_amb_reason_alignmentScore_orientation,TenX.HP2_amb_reason_flanking,TenX.HP2_amb_reason_insertSizeScore_alignmentScore,TenX.HP2_amb_reason_multimapping,TenX.HP2_amb_reason_orientation_alignmentScore,TenX.HP2_amb_reason_orientation_orientation,TenX.HP2_amb_reason_same_scores,TenX.HP2_ref_alnScore_mean,TenX.HP2_ref_alnScore_std,TenX.HP2_ref_count,TenX.HP2_ref_insertSize_mean,TenX.HP2_ref_insertSize_std,TenX.HP2_ref_reason_alignmentScore,TenX.HP2_ref_reason_orientation,pacbio.alt_alnScore_mean,pacbio.alt_alnScore_std,pacbio.alt_count,pacbio.alt_insertSize_mean,pacbio.alt_insertSize_std,pacbio.alt_reason_alignmentScore,pacbio.amb_alnScore_mean,pacbio.amb_alnScore_std,pacbio.amb_count,pacbio.amb_insertSize_mean,pacbio.amb_insertSize_std,pacbio.amb_reason_alignmentScore_alignmentScore,pacbio.amb_reason_flanking,pacbio.amb_reason_multimapping,pacbio.amb_reason_same_scores,pacbio.ref_alnScore_mean,pacbio.ref_alnScore_std,pacbio.ref_count,pacbio.ref_insertSize_mean,pacbio.ref_insertSize_std,pacbio.ref_reason_alignmentScore,refN_cnt,refN_pct,segdup_cnt,segdup_pct,tandemrep_cnt,tandemrep_pct
0,1,932.75,27.12355987,8,413.5,39.73977856,8,0,0,854.1413043,148.3815647,184,387.5815217,138.5146511,71,0,90,0,13,0,7,3,964.1333333,35.50937278,15,447.8,64.44449808,15,0,566.097561,17.93185594,41,573.2195122,131.465012,41,0,0,523.8067561,90.85546359,2013,588.0546448,268.3217386,456,0,1141,0,0,238,0,2,176,568.25,24.39739647,88,553.5340909,165.0537756,88,0,0,469,23.76552124,5,6464.2,1543.899789,5,0,0,363.1885522,96.50697551,1782,6737.779461,3353.39556,302,1,719,0,315,1,41,403,416.7272727,74.50331403,11,6674.363636,1596.981885,11,0,0,517.0689655,24.12314818,29,270.9655172,91.85914358,29,0,0,426.1614256,109.3060498,477,275.8218029,138.8303329,169,0,125,0,83,5,78,17,496,30.05328601,10,337.5,116.6664048,10,0,0,0,0,0,0,0,0,0,468.7123894,94.23380604,226,299.9247788,132.0647086,64,0,99,0,28,5,19,11,542.0714286,17.46614802,28,318.9285714,100.0867226,27,1,16752.84615,5703.217794,13,10933.76923,3554.531348,13,9580.252155,5853.464633,464,7017.525862,4175.304491,176,275,3,10,17604.09524,6070.777936,21,11287.33333,3919.611525,21,0,0,0,0,1,1
0.1,0.9,952,0,1,418,0,1,0,0,876.3962264,124.2085393,159,408.2201258,128.5184884,29,0,62,0,66,0,2,0,936.1764706,32.53999402,17,428.8823529,110.6116058,17,0,569,5,2,1336,100,0,2,0,527.2454082,91.16089432,1960,626.2382653,359.1798024,231,0,597,0,0,1093,0,4,35,582,7.848566748,20,590.8,84.57044401,20,0,0,0,0,0,0,0,0,0,0,361.551682,96.64991012,1635,6685.436086,3445.359227,288,0,483,0,539,0,31,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.0740741,61.13429414,135,337.7777778,158.6233212,9,0,39,0,82,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.9259259,66.98904052,108,406.4259259,254.7729637,11,0,37,0,56,0,3,1,542,0,1,357,0,1,0,17886.95238,6444.241745,21,11539.80952,4038.87096,21,10409.41644,6813.842125,365,7620.013699,5097.460594,155,202,1,7,17457.3871,6186.269211,31,10672.25806,3788.683302,31,0,0,1,1,1,1
0.3,0.7,971.0192308,14.00891253,52,433.6153846,83.35816001,52,0,0,887.5794872,151.5984155,195,404.4820513,154.9685607,58,0,123,0,3,0,10,1,981,15.43804824,6,380,30.52867504,6,0,577.8733032,8.655407247,221,545.9095023,149.7322526,221,0,0,539.3068017,89.92631082,2073,678.6724554,408.1822911,352,0,1301,0,0,153,0,8,259,588.1666667,7.108289371,36,595.1388889,134.5690968,36,0,0,403.6666667,85.82669877,3,6790.333333,1491.338847,3,0,0,354.0063012,96.19350096,1587,6759.282294,3560.063631,298,0,560,0,294,0,31,404,440,0,1,7698,0,1,0,0,539,14.14213562,3,264.6666667,7.40870359,3,0,0,506.4621849,79.35578748,119,331.3529412,120.0583603,31,0,80,0,0,0,1,7,552,5.099019514,4,347.25,46.99667541,4,0,524.6923077,25.78426657,13,423.5384615,231.6999437,12,1,0,509.2403101,72.6630511,129,338.1085271,144.6798787,30,0,89,0,3,0,2,5,546.5,9.836157786,4,374.75,101.8611187,4,0,16505.73333,6864.262286,30,10388.76667,4292.492972,30,10153.29861,6328.901219,432,7345.891204,4399.533341,187,235,2,8,16425,10225.90694,3,10298,5762.958499,3,0,0,0,0,1,1
0.4,0.6,973.3111111,21.2308185,45,416.4888889,67.84348727,45,0,0,880.8333333,164.3923707,174,383.545977,122.2550832,43,0,115,0,8,0,6,2,972.1666667,26.83540365,6,471.8333333,86.57061986,6,0,580.1649485,6.951496779,97,618.5876289,181.4372035,94,3,0,528.3591654,94.82832378,2013,566.3358172,251.0866785,418,0,1234,0,0,142,0,4,215,587.1578947,3.937179834,38,554.5,144.4145622,38,0,0,434,82.02438662,3,7026,675.7430478,3,0,0,356.7991531,95.2757177,1653,6987.033273,3743.968118,334,0,561,0,292,1,42,423,392,14.14213562,5,6889.2,1023.712733,5,0,0,540.0833333,11.0789465,12,334.8333333,94.29990574,12,0,0,501.2512563,78.11901232,199,324.5276382,116.5686029,51,0,129,0,4,0,10,5,546.75,11.60549439,4,400.25,79.28232779,4,0,538.3076923,11.73675761,13,340.6923077,79.49396166,13,0,0,511.0360825,66.44914137,194,327.8556701,110.7492747,40,0,144,0,3,0,3,4,522,18.83259586,3,273,15.1217283,3,0,16017.95349,6228.684847,43,10168.5814,3941.509086,43,11263.43392,6536.614025,401,8175.773067,4785.466464,161,232,2,6,16089,0,1,9800,0,1,0,0,0,0,1,1
0.2,0.8,934.9,31.50222214,20,429.5,89.46423867,20,0,0,881.9951691,147.5975563,207,398.5942029,122.7918374,73,0,124,0,6,0,2,2,938.1666667,20.02012876,6,479.3333333,62.65691413,6,0,568.5491329,15.06111488,173,583.3294798,151.1191816,171,2,0,537.5047081,90.49330425,2124,580.903484,220.8450569,436,0,1301,0,0,94,0,1,292,584.0434783,11.38067875,23,591.5652174,174.1373336,23,0,0,461.6,19.0010526,5,7136.2,830.6432206,5,0,0,362.3369176,95.62936836,1674,7502.192354,4214.835052,301,0,640,0,260,0,94,379,448,44,2,3905.5,2816.5,2,0,0,520.3333333,16.81930108,3,284.3333333,26.38602324,3,0,0,509.6372549,67.17518642,102,341.7941176,125.5100448,21,0,71,0,3,0,2,5,0,0,0,0,0,0,0,531.7692308,11.99457471,13,320.2307692,99.50968553,13,0,0,506.672,71.11981732,125,348.736,148.4855896,26,0,85,0,4,0,5,5,554,0,1,479,0,1,0,16235.35294,8145.60028,51,10305.11765,5058.192534,51,10060.86592,6337.832515,358,7482.972067,4615.77856,144,210,1,3,16299,5775.327581,3,10516.66667,3781.729969,3,0,0,0,0,1,1
0,1,950.7777778,26.48805927,18,448.7222222,86.95133093,18,0,0,878.1833333,148.1224147,180,413.6777778,193.9661097,63,0,106,0,4,0,6,1,916.6666667,23.53720459,9,403,56.01388717,9,0,575.043956,13.32510816,91,545.1538462,127.7419207,91,0,0,536.8173669,89.01429231,1785,586.994958,320.6005682,323,0,1229,0,0,126,0,6,101,568.0606061,15.43302126,66,591.9090909,149.2765105,66,0,0,380.4,77.6649213,5,7749.4,783.2564331,5,0,0,357.5859551,95.27092607,1780,6960.102247,3690.918766,288,0,747,0,356,0,31,358,360,77.98397271,4,7073.25,645.2272371,4,0,0,536.4117647,9.929509339,17,335.5882353,75.02474794,17,0,0,507.18,74.82567028,150,333.52,134.206742,33,0,104,0,4,0,5,4,552,0,1,444,0,1,0,521.5,33.5,2,295,52,2,0,0,510.469697,71.69426242,132,327.780303,151.262581,29,0,92,0,5,0,5,1,521.6666667,19.7944998,15,349.2,83.35882277,15,0,15450.72727,5109.147004,11,10124.27273,2954.184554,11,9861.413203,6726.550105,409,7143.95599,5028.262104,159,230,4,16,15965.88889,7359.037846,27,10077.14815,4633.84172,27,0,0,0,0,1,1
0.7,0.3,987.4461538,8.333492701,65,436.9384615,84.31878647,65,0,0,888.6666667,145.6193309,159,355.0062893,87.90399973,51,0,100,0,0,0,8,0,992.6666667,2.494438258,3,397.6666667,40.06938427,3,0,585,5.024937811,272,589.6654412,157.276926,270,2,0,540.2221698,90.95604982,2120,580.0443396,245.4544513,315,0,1319,0,0,193,0,6,287,589.9,4.464302857,50,574.92,139.2238255,50,0,0,412.6666667,66.80485678,3,7394.333333,907.7596353,3,0,0,364.4246575,94.44114658,1533,6450.465753,3542.417375,249,0,598,0,258,0,36,392,0,0,0,0,0,0,0,0,542.8333333,20.05340093,12,364.6666667,98.46178052,12,0,0,504.7755102,76.21003879,98,334.3469388,127.624857,20,1,68,0,5,0,2,2,558,0,2,329.5,61.5,2,0,540.3333333,27.64858847,9,452.4444444,134.5082493,9,0,0,510.626506,64.29857141,83,351.3012048,116.9696423,19,0,54,0,3,0,4,3,554.5,2.958039892,4,441.25,189.0745554,4,0,15039.16667,5671.296208,48,9662.416667,3543.007043,48,9547.364829,6334.25839,381,6786.341207,4346.415644,153,220,0,8,0,0,0,0,0,0,0,0,0,0,1,1
0,1,982.4444444,7.761888532,9,416.5555556,72.33580812,9,0,0,891.5510204,154.5110869,147,407.7482993,186.5043212,42,0,99,0,0,0,5,1,983.7647059,22.67164441,34,421.2941176,73.76972494,34,0,578.5428571,9.490876392,70,568.3285714,185.1255729,70,0,0,529.4391437,94.98625909,1635,634.306422,403.4899235,397,0,1027,0,0,103,0,1,107,586.0378788,10.6282965,132,585.7121212,151.6732698,132,0,0,422,52,2,4856.5,1279.5,2,0,0,360.2875817,96.44556006,1530,6963.821569,3616.176252,227,0,504,0,414,0,22,363,419.3333333,62.48911016,6,6548.166667,1096.614094,6,0,0,536.8461538,16.92901994,13,321.1538462,50.72223932,13,0,0,513.5670103,65.59527693,97,340.4020619,122.718827,21,0,65,0,3,0,4,4,545.5,7.868714423,6,415.3333333,118.7794408,6,0,0,0,0,0,0,0,0,0,518.1160714,61.53653757,112,371.0267857,126.0754068,26,0,78,0,1,0,5,2,546.8461538,13.10810761,26,369.1538462,108.5887416,26,0,16779.34483,5610.102158,29,10521.62069,3448.024906,29,10603.38852,6485.316302,453,7637.463576,4733.664338,183,258,2,10,16977.92857,7383.049423,28,10736.46429,4637.225583,28,0,0,0,0,1,1
0,1,922.5714286,20.7767531,7,510.7142857,86.45347929,7,0,0,835.5902778,151.4949767,144,431.5486111,222.0688028,60,0,66,0,13,0,4,1,925.5714286,33.11174648,28,402.7857143,105.5415819,28,0,574.3555556,13.83739789,45,629.1777778,174.3868355,43,2,0,523.5605131,91.80032918,1793,633.5443391,338.9746446,331,0,1017,0,0,303,0,1,141,577.8484848,12.948315,264,632.3712121,158.6791314,262,0,2,403,52.48491847,3,7165.333333,1006.369493,3,0,0,354.2847722,94.44807404,1668,6979.497002,3810.882711,333,0,652,0,314,0,26,343,426.5,56.94222218,24,6815.041667,1015.199179,24,0,0,0,0,0,0,0,0,0,0,479.5142857,81.3066054,140,375.6428571,202.9857163,32,0,78,0,22,1,7,0,531.7826087,14.19417064,23,332.6521739,80.51875757,19,4,524,15.64182428,3,282,38.47943174,3,0,0,481.0507246,89.26603477,138,363.5869565,227.825344,29,0,82,0,19,0,8,0,526.2,26.12584927,5,418,138.0796871,5,0,11547.21053,5104.973587,19,7680.947368,3431.529082,19,10574.60563,6760.868319,497,7735.706237,4999.591983,206,272,1,18,16308.775,6472.660765,40,9900.575,3941.016987,40,0,0,0,0,1,1
0.5,0.5,967.6792453,28.21733281,53,414.9622642,75.9083266,53,0,0,908.7869822,130.0188501,169,423.9349112,207.6986079,42,0,115,0,5,0,6,1,976,10.19803903,4,370.25,35.91221937,4,0,580.2772727,13.0314456,220,562.5181818,159.4422513,219,1,0,536.5340136,88.64357419,2058,623.2779397,287.1767258,320,0,1180,0,0,208,0,4,346,583.1538462,9.29719688,26,508.5384615,131.7375686,26,0,0,496,0,1,7018,0,1,0,0,356.2703837,96.00865224,1668,6792.692446,3667.474117,288,0,637,0,354,0,40,349,442.5,38.5,2,4698,1642,2,0,0,538.2413793,22.67864737,29,314.4482759,55.17782301,29,0,0,502.8622754,70.49023512,167,341.5568862,168.9079615,49,0,97,0,8,0,4,9,530.6666667,8.219218671,3,261.3333333,44.28945197,3,0,523.6363636,23.37937213,11,299.6363636,87.9465465,11,0,0,498.4078947,82.7090935,152,334.7105263,149.0888393,37,0,99,0,3,0,7,6,523.25,11.86117616,4,289.25,80.67643708,4,0,15854.03774,6401.400929,53,10062.73585,4042.341182,53,10380.12602,6732.405304,492,7411.323171,4662.722462,199,282,0,11,9751,0,1,6229,0,1,0,0,0,0,1,1
0.2,0.8,888.5,14.5,2,543,77,2,0,0,838.1944444,165.3128524,252,481.6150794,319.6622328,115,0,124,0,9,0,3,1,0,0,0,0,0,0,0,561.3571429,16.77096617,112,602.3928571,202.2578074,108,4,0,528.0700405,90.93772591,2470,651.0821862,333.7166222,607,0,1396,0,0,196,0,5,266,563.125,10.65876986,24,582.7083333,142.4934148,24,0,0,337.8571429,36.75956074,7,5945.142857,1238.042514,7,0,0,351.9662857,95.61765232,1750,6662.452571,3272.97045,391,0,552,0,348,0,36,423,391,113.9853792,3,5861.333333,790.7280752,3,0,0,503.4,6.770524352,5,315.2,136.8347909,5,0,0,478.7013889,89.84161062,144,342.4791667,159.377564,57,0,79,0,4,0,3,1,499.6666667,6.236095645,3,440.6666667,207.997329,3,0,521.5714286,13.75490018,21,334.3333333,89.96048515,21,0,0,497.0666667,81.23611676,180,341.2388889,130.3203047,53,0,111,0,3,0,10,3,554,0,1,425,0,1,0,16834.66667,5831.388014,39,10718.84615,3796.477325,39,9754.695431,6471.74818,394,7055.837563,4537.546772,171,212,0,11,17475.2,6858.840001,10,10769.8,3804.286708,10,0,0,0,0,1,1
0,1,972.4736842,20.96204194,19,429.5789474,88.71024138,19,0,0,881.4347826,147.9413927,161,404.5093168,119.738593,39,0,109,0,8,0,3,2,985,15.23154621,10,402.2,83.15263075,10,0,579.7021277,9.160309606,47,557.4893617,146.6735951,47,0,0,542.026644,85.25207968,1764,594.0941043,310.4824097,273,0,1214,0,0,101,0,6,170,582.94,9.741478327,50,597.7,158.3351193,50,0,0,436,0,1,6195,0,1,0,0,355.94777,98.07571795,1704,6671.001761,3326.426501,327,0,629,0,285,0,41,422,388.5,21.74281491,4,6668.5,992.9689069,4,0,0,539.6666667,16.87865187,6,300,96.97937925,6,0,0,503.615894,65.4878646,151,340.6622517,145.8977637,39,0,99,0,2,0,7,4,555,0,1,260,0,1,0,0,0,0,0,0,0,0,0,483.9536082,89.80122903,194,334.7216495,149.6626958,51,0,121,0,2,0,15,5,539.5,25.53526973,10,355.1,73.91407173,10,0,17087.62791,6416.793672,43,11112.83721,4064.616776,43,11116.5035,7407.457963,429,8140.564103,5154.82322,169,247,1,12,19931.16667,5786.513873,6,12408.66667,3433.674837,6,0,0,0,0,1,1
0.4,0.6,879.6,16.62046931,5,459.6,73.46727162,5,0,0,861.7564767,156.340527,193,414.2642487,191.2576528,71,0,104,0,10,0,7,1,951.6666667,11.11555467,3,467.3333333,152.2592818,3,0,540.1891892,9.060868754,37,576.2972973,175.8089972,36,1,0,519.1949495,94.08403387,1980,681.2323232,423.5956173,520,0,1119,0,0,205,0,3,133,569.0172414,13.35005021,58,580.2068966,169.3250046,58,0,0,0,0,0,0,0,0,0,0,354.3012404,97.16122591,1693,6668.095688,3168.184553,323,0,584,0,320,0,35,431,388,91.04394543,6,6504,339.2992779,6,0,0,502,0,1,321,0,1,0,0,503.8742857,76.62492076,175,328.9142857,132.1243076,38,0,124,0,4,0,5,4,519,22.75961335,3,293,96.89513232,3,0,0,0,0,0,0,0,0,0,496.8198758,82.46436371,161,313.3354037,104.3969339,35,0,104,0,2,0,11,9,520.4,13.24537655,5,366.4,124.6428498,5,0,18425.26667,6714.930497,45,11588.57778,4031.013771,45,11412.41942,6668.257224,484,8085.663223,4842.396352,179,298,1,6,7986,0,1,5780,0,1,0,0,0,0,1,1
0,1,948,13,2,549.5,34.5,2,0,0,854.7536946,147.8226484,203,387.2068966,107.8820582,89,0,104,0,6,0,4,0,884,42.76096351,4,545.75,136.6974305,4,0,565.1935484,16.57323796,31,587.3548387,167.623339,30,1,0,519.808114,96.55453315,1824,629.2785088,385.5018833,491,0,1091,0,0,137,0,5,100,556.7222222,20.49337442,18,597.7777778,109.2451654,18,0,0,0,0,0,0,0,0,0,0,359.094146,96.34094842,1657,6506.552806,3435.040991,277,0,578,0,332,0,27,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.3108108,98.68506085,148,314.6148649,127.9396777,43,0,82,0,3,0,18,2,502.5,18.45489998,6,436,163.8729182,6,0,520.25,13.23584149,4,418,35.83992187,4,0,0,478.8739496,97.15780758,119,339.8823529,150.2950698,28,0,74,0,1,0,13,3,0,0,0,0,0,0,0,13708.54545,5174.128462,11,8579.090909,3100.373657,11,10889.2029,6381.401043,414,7754.164251,4218.435417,185,202,5,22,15002.88889,6661.953708,18,9268.944444,4060.862258,18,0,0,0,0,1,1
0.1,0.9,920,35.1511024,10,437.3,45.35647694,10,0,0,886.4433962,127.917469,212,460.9150943,181.4893374,80,0,117,0,5,0,8,2,980,0,2,510.5,11.5,2,0,564.5481928,16.90567639,166,579.2048193,136.1745654,166,0,0,530.0882852,90.57801006,2356,626.8620543,294.4095932,542,0,1338,0,0,210,0,7,259,575.0416667,19.56075826,24,590.8333333,135.7112949,24,0,0,449.75,33.34197805,4,7128.25,550.1783234,4,0,0,362.312788,94.96650864,1736,6717.723502,3284.237932,307,0,625,0,348,0,30,426,452,7,2,5755,2289,2,0,0,510,14.36430762,6,297.8333333,78.60325834,6,0,0,503.3777778,82.17414811,135,343.9037037,149.6242639,32,0,91,0,3,0,7,2,515,0,1,333,0,1,0,526.625,23.69566152,8,294.125,67.91987467,8,0,0,509.6666667,67.77337803,117,349.1880342,164.5091602,30,0,75,0,3,0,2,7,472,0,1,468,0,1,0,15585.09259,5773.71592,54,9649.703704,3560.542253,54,10347.41609,6598.638661,435,7344.37931,4419.38666,175,245,0,15,18636.5,3153.805519,4,11203.25,2099.1014,4,0,0,0,0,1,1
0.4,0.6,900,20,2,530,45,2,0,0,871.2588832,154.2303603,197,380.9695431,132.5413032,75,0,108,0,8,0,6,0,986.4,8.13879598,5,417.8,26.11053427,5,0,551.6734694,13.71039789,49,547.5102041,153.7612943,49,0,0,535.7810407,89.88504291,1941,612.077795,320.8901687,441,0,1170,0,0,102,0,4,224,579.3692308,16.6849257,65,572.7846154,156.5474116,65,0,0,391,4.242640687,4,6643.25,538.3546113,4,0,0,358.3413317,94.48589393,1667,6988.773245,3470.154455,331,0,627,0,288,0,32,389,338.5,54.5,2,8333.5,445.5,2,0,0,0,0,0,0,0,0,0,0,511.9278351,72.31335697,97,330.5257732,136.2565873,18,0,64,0,1,0,6,8,556,0,1,217,0,1,0,518.6,24.90461805,10,351.1,71.58833704,10,0,0,512.2014388,72.01310631,139,344.5755396,141.5739875,31,0,96,0,4,0,4,4,546.75,5.16599458,4,368.5,90.4889496,4,0,16702.2439,7527.828844,41,10413.87805,4467.539281,41,10600.17986,6162.585397,417,7657.522782,4402.647328,171,224,2,20,14327,8188.791486,3,8610.333333,4793.3758,3,0,0,0,0,1,1
0.2,0.8,967.0869565,23.53334922,46,422.2608696,77.44996555,46,0,0,887.1308901,163.2113544,191,403.6439791,227.8754803,57,0,123,0,5,0,5,1,976,20.95232684,8,513.125,99.02075224,8,0,577.8795181,7.807005798,166,548.4096386,147.8239376,165,1,0,537.6749132,92.62065027,2304,665.3368056,398.5928519,484,0,1483,0,0,110,0,5,222,586.9444444,2.332671864,36,598.1944444,190.3375393,36,0,0,393.6666667,60.47221584,12,6909.166667,894.2716621,12,0,0,362.5447807,95.9339756,1619,6622.16677,3234.469708,284,0,651,0,247,0,34,403,396.8,45.42422261,5,7198.8,672.2146681,5,0,0,537.8888889,11.54165831,18,294.9444444,53.71475301,18,0,0,500.2,75.27880486,130,356.9,192.106575,39,0,77,0,5,0,2,7,527,23.33333333,9,365.4444444,102.3850153,9,0,527.4210526,19.76790538,19,342,103.0084309,19,0,0,518.9428571,68.22299969,105,337.0857143,149.9657811,21,0,76,0,0,0,3,5,550,4.242640687,4,399.75,93.71866143,4,0,15870.05263,6035.22697,57,9897.877193,3711.547821,57,10965.41371,6476.716289,423,7859.449173,4509.359954,156,259,4,4,13476.33333,6133.065048,3,9147,4071.229872,3,0,0,0,0,1,1
0.6,0.4,955.6956522,20.99572375,46,432.0217391,83.50201485,46,0,0,856.3901099,170.4017119,182,407.1483516,241.3346474,61,0,100,0,10,0,9,2,985.6666667,2.494438258,3,463.6666667,95.77171932,3,0,570.0114286,9.392391189,175,574.0857143,137.2970443,175,0,0,528.9013529,97.28040265,1774,580.3647125,286.4531862,297,0,1080,0,0,205,0,4,188,576.1052632,5.627888609,19,588.2631579,121.9317506,19,0,0,407.0833333,46.79112867,12,6616.25,1129.648553,12,0,0,355.1899767,96.24805289,1716,7003.469697,3829.852592,385,0,538,0,323,0,49,421,0,0,0,0,0,0,0,0,527.8888889,10.53506784,9,367.2222222,122.8556314,9,0,0,504.3671875,82.13373917,128,323.0859375,111.3897316,23,0,90,0,5,0,7,3,0,0,0,0,0,0,0,530.3076923,13.82519782,13,384,283.7783534,12,1,0,500.2181818,85.79772355,165,343.7393939,190.2823706,36,0,110,0,8,0,6,5,528,7.03562364,4,314.5,45.74658457,4,0,16693.10256,6804.867145,39,10801.71795,4354.100413,39,10481.26154,6752.161321,390,7411.289744,4460.708359,165,215,2,8,0,0,0,0,0,0,0,0,0,0,1,1
0,1,953.9375,29.8652573,16,408.25,71.35080588,16,0,0,900.5280899,133.9511138,178,409.6910112,167.9253447,52,0,119,0,3,0,3,1,934.5714286,33.04912855,7,452.2857143,90.75983109,7,0,571.9553571,11.29505928,112,556.2857143,133.4245659,112,0,0,520.0203016,98.79979372,1724,645.5643852,355.6119997,434,0,1046,0,0,134,0,5,105,571.2571429,14.37923673,35,540.8,144.6340802,35,0,0,0,0,0,0,0,0,0,0,360.0937136,94.74630027,1718,6531.573341,3091.594807,264,0,696,0,340,0,23,395,0,0,0,0,0,0,0,0,515.5,18.8139386,14,338.2857143,103.9095957,14,0,0,473.1356589,106.4741526,258,307.3565891,122.9009369,88,3,143,0,6,0,14,4,477.6666667,25.7207223,3,365.6666667,91.60179523,3,0,528.75,22.35369097,4,374.75,27.27063439,4,0,0,482.0810811,99.19469754,148,339.527027,170.4035134,44,0,88,0,5,1,8,2,505.75,18.55902745,8,309.125,85.05356768,8,0,19312.84615,6853.963445,13,12390.38462,4319.17762,13,10623.90749,6614.861125,454,7470.601322,4354.373884,186,251,4,13,12618.53571,7051.308275,28,7905.678571,4341.394921,28,0,0,0,0,1,1
