Ill250.alt_alnScore_mean,Ill250.alt_alnScore_std,Ill250.alt_count,Ill250.alt_insertSize_mean,Ill250.alt_insertSize_std,Ill250.alt_reason_alignmentScore,Ill250.alt_reason_insertSizeScore,Ill250.alt_reason_orientation,Ill250.amb_alnScore_mean,Ill250.amb_alnScore_std,Ill250.amb_count,Ill250.amb_insertSize_mean,Ill250.amb_insertSize_std,Ill250.amb_reason_alignmentScore_alignmentScore,Ill250.amb_reason_alignmentScore_orientation,Ill250.amb_reason_flanking,Ill250.amb_reason_insertSizeScore_alignmentScore,Ill250.amb_reason_insertSizeScore_insertSizeScore,Ill250.amb_reason_multimapping,Ill250.amb_reason_orientation_alignmentScore,Ill250.amb_reason_orientation_orientation,Ill250.amb_reason_same_scores,Ill250.ref_alnScore_mean,Ill250.ref_alnScore_std,Ill250.ref_count,Ill250.ref_insertSize_mean,Ill250.ref_insertSize_std,Ill250.ref_reason_alignmentScore,Ill250.ref_reason_orientation,Ill300x.alt_alnScore_mean,Ill300x.alt_alnScore_std,Ill300x.alt_count,Ill300x.alt_insertSize_mean,Ill300x.alt_insertSize_std,Ill300x.alt_reason_alignmentScore,Ill300x.alt_reason_insertSizeScore,Ill300x.alt_reason_orientation,Ill300x.amb_alnScore_mean,Ill300x.amb_alnScore_std,Ill300x.amb_count,Ill300x.amb_insertSize_mean,Ill300x.amb_insertSize_std,Ill300x.amb_reason_alignmentScore_alignmentScore,Ill300x.amb_reason_alignmentScore_orientation,Ill300x.amb_reason_flanking,Ill300x.amb_reason_insertSizeScore_alignmentScore,Ill300x.amb_reason_insertSizeScore_insertSizeScore,Ill300x.amb_reason_multimapping,Ill300x.amb_reason_orientation_alignmentScore,Ill300x.amb_reason_orientation_orientation,Ill300x.amb_reason_same_scores,Ill300x.ref_alnScore_mean,Ill300x.ref_alnScore_std,Ill300x.ref_count,Ill300x.ref_insertSize_mean,Ill300x.ref_insertSize_std,Ill300x.ref_reason_alignmentScore,Ill300x.ref_reason_insertSizeScore,Ill300x.ref_reason_orientation,IllMP.alt_alnScore_mean,IllMP.alt_alnScore_std,IllMP.alt_count,IllMP.alt_insertSize_mean,IllMP.alt_insertSize_std,IllMP.alt_reason_alignmentScore,IllMP.alt_reason_insertSizeScore,IllMP.alt_reason_orientation,IllMP.amb_alnScore_mean,IllMP.amb_alnScore_std,IllMP.amb_count,IllMP.amb_insertSize_mean,IllMP.amb_insertSize_std,IllMP.amb_reason_alignmentScore_alignmentScore,IllMP.amb_reason_alignmentScore_orientation,IllMP.amb_reason_flanking,IllMP.amb_reason_insertSizeScore_insertSizeScore,IllMP.amb_reason_multimapping,IllMP.amb_reason_orientation_alignmentScore,IllMP.amb_reason_orientation_orientation,IllMP.amb_reason_same_scores,IllMP.ref_alnScore_mean,IllMP.ref_alnScore_std,IllMP.ref_count,IllMP.ref_insertSize_mean,IllMP.ref_insertSize_std,IllMP.ref_reason_alignmentScore,IllMP.ref_reason_insertSizeScore,IllMP.ref_reason_orientation,Svsize,TenX.HP1_alt_alnScore_mean,TenX.HP1_alt_alnScore_std,TenX.HP1_alt_count,TenX.HP1_alt_insertSize_mean,TenX.HP1_alt_insertSize_std,TenX.HP1_alt_reason_alignmentScore,TenX.HP1_alt_reason_insertSizeScore,TenX.HP1_alt_reason_orientation,TenX.HP1_amb_alnScore_mean,TenX.HP1_amb_alnScore_std,TenX.HP1_amb_count,TenX.HP1_amb_insertSize_mean,TenX.HP1_amb_insertSize_std,TenX.HP1_amb_reason_alignmentScore_alignmentScore,TenX.HP1_amb_reason_alignmentScore_orientation,TenX.HP1_amb_reason_flanking,TenX.HP1_amb_reason_insertSizeScore_alignmentScore,TenX.HP1_amb_reason_multimapping,TenX.HP1_amb_reason_orientation_alignmentScore,TenX.HP1_amb_reason_orientation_orientation,TenX.HP1_amb_reason_same_scores,TenX.HP1_ref_alnScore_mean,TenX.HP1_ref_alnScore_std,TenX.HP1_ref_count,TenX.HP1_ref_insertSize_mean,TenX.HP1_ref_insertSize_std,TenX.HP1_ref_reason_alignmentScore,TenX.HP1_ref_reason_orientation,TenX.HP2_alt_alnScore_mean,TenX.HP2_alt_alnScore_std,TenX.HP2_alt_count,TenX.HP2_alt_insertSize_mean,TenX.HP2_alt_insertSize_std,TenX.HP2_alt_reason_alignmentScore,TenX.HP2_alt_reason_insertSizeScore,TenX.HP2_alt_reason_orientation,TenX.HP2_amb_alnScore_mean,TenX.HP2_amb_alnScore_std,TenX.HP2_amb_count,TenX.HP2_amb_insertSize_mean,TenX.HP2_amb_insertSize_std,TenX.HP2_amb_reason_alignmentScore_alignmentScore,TenX.HP2_amb_reason_alignmentScore_orientation,TenX.HP2_amb_reason_flanking,TenX.HP2_amb_reason_insertSizeScore_alignmentScore,TenX.HP2_amb_reason_multimapping,TenX.HP2_amb_reason_orientation_alignmentScore,TenX.HP2_amb_reason_orientation_orientation,TenX.HP2_amb_reason_same_scores,TenX.HP2_ref_alnScore_mean,TenX.HP2_ref_alnScore_std,TenX.HP2_ref_count,TenX.HP2_ref_insertSize_mean,TenX.HP2_ref_insertSize_std,TenX.HP2_ref_reason_alignmentScore,TenX.HP2_ref_reason_orientation,pacbio.alt_alnScore_mean,pacbio.alt_alnScore_std,pacbio.alt_count,pacbio.alt_insertSize_mean,pacbio.alt_insertSize_std,pacbio.alt_reason_alignmentScore,pacbio.amb_alnScore_mean,pacbio.amb_alnScore_std,pacbio.amb_count,pacbio.amb_insertSize_mean,pacbio.amb_insertSize_std,pacbio.amb_reason_alignmentScore_alignmentScore,pacbio.amb_reason_flanking,pacbio.amb_reason_multimapping,pacbio.amb_reason_same_scores,pacbio.ref_alnScore_mean,pacbio.ref_alnScore_std,pacbio.ref_count,pacbio.ref_insertSize_mean,pacbio.ref_insertSize_std,pacbio.ref_reason_alignmentScore,size,model_label,CrowdVar_0,CrowdVar_1,CrowdVar_2,Label
969.3953488,13.12398751,43,428.8604651,96.71670003,41,2,0,884,145.940696,166,417.2771084,223.4169646,39,1,117,0,0,6,0,3,0,0,0,0,0,0,0,0,573.7817531,9.911538413,559,632.3488372,145.4048138,320,239,0,524.8697457,90.18213222,1927,690.4981837,460.896098,355,0,1332,0,0,179,0,3,58,0,0,0,0,0,0,0,0,439.125,62.94826745,16,7129.875,953.0925896,16,0,0,348.8063063,95.96039877,1554,6953.872587,3515.242327,284,1,491,0,347,0,26,405,0,0,0,0,0,0,0,0,327,538,13.22003142,13,335.1538462,113.2001945,10,3,0,506.3495146,64.96223081,103,363.407767,194.7586227,21,0,77,0,4,0,1,0,0,0,0,0,0,0,0,537.952381,14.29444178,21,347.9047619,94.16141398,16,5,0,503.9770992,68.5319857,131,360.4580153,180.1530842,25,0,102,0,3,0,1,0,0,0,0,0,0,0,0,15596.18605,6087.977161,43,10657.39535,4173.153234,43,10763.55165,6406.631823,455,8113.736264,5010.453558,200,247,2,6,0,0,0,0,0,0,327,0,1,0,0,0
990.8478261,12.63185654,46,460.8913043,103.5286619,45,1,0,876.1962025,161.8476569,158,400.0822785,217.3378914,46,1,96,0,0,9,0,6,0,0,0,0,0,0,0,0,589.473029,6.716263376,482,635.2655602,148.9311156,237,244,1,540.3224756,86.04836799,1842,663.737785,422.3731918,287,0,1316,0,0,156,0,7,76,0,0,0,0,0,0,0,0,436.4285714,52.5529859,14,6050.642857,1087.740424,14,0,0,360.884638,91.98270364,1699,6980.711595,3533.663797,290,0,687,0,292,0,39,391,0,0,0,0,0,0,0,0,327,546.4358974,16.71755545,39,356.9230769,98.39569112,31,8,0,506.4470588,73.0186126,170,308.9882353,109.7791359,31,0,124,0,6,0,9,0,0,0,0,0,0,0,0,548.0512821,14.17644981,39,343.0512821,117.5131086,31,8,0,506.5413534,70.23928075,133,339.9473684,199.268222,32,0,91,0,5,0,5,0,0,0,0,0,0,0,0,17226.91111,6585.893682,45,10966.88889,4124.258302,45,9948.009877,6589.64185,405,7093.587654,4347.299151,167,227,1,10,0,0,0,0,0,0,327,0,1,0,0,0
993.1136364,12.43750908,44,424.6363636,87.38943428,42,2,0,905.241573,155.3873849,178,426.6741573,185.4087362,32,0,129,0,0,8,0,9,0,0,0,0,0,0,0,0,589.987152,6.344149189,467,631.2098501,137.8166817,257,210,0,542.3848347,79.57378351,1754,720.9230331,455.5818392,351,0,1142,0,0,118,65,4,74,0,0,0,0,0,0,0,0,430.625,80.624031,8,7150.125,785.4001269,8,0,0,356.0311581,95.96934325,1701,6905.572604,3540.683936,289,0,606,0,342,0,37,427,0,0,0,0,0,0,0,0,327,544.6428571,17.63967583,28,407.0357143,110.9344987,18,10,0,489.4504505,96.8788357,111,331.6936937,179.1000421,26,0,74,0,4,0,7,0,0,0,0,0,0,0,0,540.9411765,21.22559661,17,363.6470588,120.5267562,10,7,0,506.6329114,83.0968898,79,311.0506329,108.2420984,14,0,59,0,2,0,4,0,0,0,0,0,0,0,0,15246.42105,6753.871703,38,10108.05263,4412.112049,38,9829.735802,6644.266806,405,7412.244444,4782.481332,191,210,1,3,0,0,0,0,0,0,327,0,1,0,0,0
987.025641,11.83538194,39,425.0512821,77.05008319,38,1,0,866.5793103,146.6142802,145,406.4965517,148.7317476,52,1,80,0,0,6,0,6,0,0,0,0,0,0,0,0,584.0606742,9.366850681,445,624.2269663,150.4382219,254,191,0,526.4777487,92.93743759,1528,631.546466,332.2213066,326,0,982,0,0,131,0,7,82,0,0,0,0,0,0,0,0,454.2857143,54.66708147,14,6544.928571,1404.623257,14,0,0,359.9087657,94.36245931,1677,6709.838402,3162.583949,295,0,641,0,286,0,84,371,0,0,0,0,0,0,0,0,326,544.8823529,18.87071292,17,334.7058824,123.920641,11,6,0,481.3853211,101.5264153,109,310.4495413,124.1604087,30,1,71,0,1,0,6,0,0,0,0,0,0,0,0,542.3055556,14.7531907,36,367,129.5899516,29,7,0,462.7006803,112.2940997,147,291.3469388,135.0497844,34,2,84,0,5,0,22,0,0,0,0,0,0,0,0,16566.8,6270.245554,40,10488.925,3867.82198,40,10196.1474,6322.391434,346,7562.754335,4554.115419,152,184,3,7,0,0,0,0,0,0,326,0,1,0,0,0
986,15.10745823,51,447.627451,82.0267677,50,0,1,885.9896373,147.8080954,193,425.1968912,260.6349612,56,0,121,0,0,9,0,7,0,0,0,0,0,0,0,0,587.8421053,6.49579419,513,643.2651072,146.1486196,255,258,0,526.8894231,94.98559751,2080,664.1855769,396.2070787,400,0,1342,0,0,231,0,7,100,0,0,0,0,0,0,0,0,436.5555556,39.40984398,9,7255.555556,2902.760415,8,1,0,364.8927954,94.10117205,1735,7086.843228,3604.271685,270,1,731,0,272,0,43,418,0,0,0,0,0,0,0,0,326,539.1,18.72493881,30,407.6666667,151.4081313,20,10,0,503.5899281,74.65670236,139,336.323741,140.168204,32,0,95,0,7,0,5,0,0,0,0,0,0,0,0,543.5,20.08108563,16,373.1875,83.71545463,11,5,0,511.3899371,72.17570385,159,363.1823899,217.0105019,33,0,117,0,4,0,5,0,0,0,0,0,0,0,0,16887.55769,6858.477574,52,10812.5,4365.702677,52,11154.65432,6464.002727,486,7816.923868,4194.209013,184,284,1,17,0,0,0,0,0,0,326,0,1,0,0,0
982.625,13.30980998,48,443.4791667,98.892195,45,1,2,879.856383,160.9612601,188,413.7180851,223.2059451,47,1,122,0,0,11,0,7,0,0,0,0,0,0,0,0,585.1731207,8.056865495,439,643.61959,158.18221,222,217,0,524.2546741,96.24866115,1979,702.8812532,502.5610917,385,0,1277,0,0,242,0,5,70,0,0,0,0,0,0,0,0,431.8333333,49.97471583,6,6606.833333,954.7619977,6,0,0,352.8806381,96.85864372,1818,7022.669967,3708.007772,325,0,622,0,378,1,43,449,0,0,0,0,0,0,0,0,326,538.8888889,20.83237035,18,378.6666667,118.8201255,16,2,0,508.0594059,80.46336375,101,371.4356436,241.18562,18,1,75,0,4,0,3,0,0,0,0,0,0,0,0,547.5882353,11.1727548,17,381.1176471,76.92462495,11,6,0,510.0897436,71.27325278,78,368.4230769,221.3305058,13,0,58,0,3,0,4,0,0,0,0,0,0,0,0,18260.98305,6298.407583,59,11329.9661,3849.059053,59,11015.48971,6460.059381,486,7764.87037,4616.161852,165,310,1,10,0,0,0,0,0,0,326,0,1,0,0,0
989.2608696,15.20931463,46,412.9782609,91.25394313,44,1,1,889.3961039,144.3305828,154,412.2662338,183.6463655,34,0,103,0,0,12,0,5,0,0,0,0,0,0,0,0,587.3370577,7.329691734,537,625.4115456,145.4183719,279,258,0,524.2720588,93.00264599,1904,664.299895,391.7350959,392,0,1206,0,0,211,0,6,89,0,0,0,0,0,0,0,0,405.4444444,76.74794403,18,6783.888889,948.4572789,18,0,0,355.5094458,95.97346551,1588,6769.45529,3184.386547,310,0,525,0,309,2,32,410,0,0,0,0,0,0,0,0,326,547.6875,15.57930819,32,332.09375,91.00699128,24,8,0,494.0429448,80.16748952,163,351.2453988,207.5730071,43,2,108,0,5,0,5,0,0,0,0,0,0,0,0,541,19.6977156,30,347.1666667,86.33581078,23,7,0,512.7676056,67.40153648,142,337.4507042,186.441985,21,0,110,0,6,0,5,0,0,0,0,0,0,0,0,16945.7,6302.215175,60,11003.76667,4005.63901,60,10567.42026,6961.155656,464,7417.18319,4589.92286,190,264,2,8,0,0,0,0,0,0,326,0,1,0,0,0
990.1568627,10.9389976,51,459.2156863,81.72630405,47,4,0,896.8473684,129.3777125,190,499.7473684,261.0846593,55,0,123,0,0,9,0,3,0,0,0,0,0,0,0,0,587.4342723,7.180545513,426,628.3075117,140.341056,216,210,0,528.2638274,94.17067903,1808,648.5929204,337.3682768,398,0,1193,0,0,128,0,1,88,0,0,0,0,0,0,0,0,436.8125,50.79520001,16,6656.75,1289.215774,16,0,0,360.3691672,94.70749657,1693,7051.80508,3611.233344,323,0,551,0,332,0,33,454,0,0,0,0,0,0,0,0,325,549.2777778,12.95207214,18,387.3333333,100.5098116,14,4,0,497.06,84.10970852,150,374.2333333,223.9429218,37,2,105,0,4,0,2,0,0,0,0,0,0,0,0,543.173913,15.62231451,23,439.3913043,156.9737555,12,11,0,516.8793103,62.76339741,116,339.3017241,142.1100363,16,0,88,0,7,0,5,0,0,0,0,0,0,0,0,14373.21429,6435.934916,28,9592.035714,4276.995712,28,10092.56203,6522.218914,395,7174.698734,4538.770541,146,240,0,9,0,0,0,0,0,0,325,0,1,0,0,0
987.5454545,14.30107203,44,448.5454545,89.76318707,42,2,0,873.29,157.3292913,200,441.44,295.9842334,59,0,124,0,0,13,0,4,0,0,0,0,0,0,0,0,587.028777,7.571823111,417,640.6115108,161.4257598,222,195,0,540.0793556,90.16898894,1676,667.1587112,399.4479901,268,0,1185,0,0,141,13,3,66,0,0,0,0,0,0,0,0,392,72.54161367,14,6580,1200.874265,14,0,0,358.5853066,95.72549731,1647,6642.810565,3287.159865,294,0,605,0,317,0,33,398,0,0,0,0,0,0,0,0,325,541.5,18.90716185,26,369.9615385,104.1317512,16,10,0,512.9708029,71.31670309,137,328.1459854,145.1289153,30,1,100,0,0,0,6,0,0,0,0,0,0,0,0,541.2068966,16.32932482,29,402.9310345,154.4179128,18,11,0,502.2992126,78.53343888,127,366.1181102,226.319912,28,1,92,0,5,0,1,0,0,0,0,0,0,0,0,18067.68085,5564.105973,47,11488.2766,3344.744672,47,10753.73298,6559.21978,382,7488.458115,4361.533718,142,225,0,15,0,0,0,0,0,0,325,0,1,0,0,0
987.6862745,20.52782922,51,428.9215686,73.66347517,51,0,0,869.805,156.0103746,200,429.15,293.6587433,55,0,125,0,0,9,0,11,0,0,0,0,0,0,0,0,586.0641283,11.74204612,499,628.0961924,154.0128653,281,218,0,533.9807787,85.17581692,2029,680.4204041,369.5417889,458,0,1336,0,0,161,0,5,69,0,0,0,0,0,0,0,0,414.8888889,68.63825374,9,6791,1295.610881,9,0,0,349.5593952,97.1817686,1852,7036.490281,3783.554469,336,1,564,0,431,0,26,494,0,0,0,0,0,0,0,0,324,546.5,13.8189828,14,374.8571429,128.1878405,11,3,0,487.0352941,100.4739881,85,291.2823529,121.308708,21,0,58,0,1,0,5,0,0,0,0,0,0,0,0,548.1538462,11.30586066,13,357.6923077,108.4196864,9,4,0,491.6612903,84.19963672,124,322.3306452,194.1712215,41,0,77,0,1,0,5,0,0,0,0,0,0,0,0,16731.85366,6857.416148,41,10735.65854,4408.2424,41,10893.33188,6594.810578,458,7724.810044,4553.361995,181,264,0,13,0,0,0,0,0,0,324,0,1,0,0,0
986.75,13.8386751,56,444.1785714,65.60136844,52,4,0,899.8228571,152.1429686,175,384.96,119.6415293,40,1,122,0,0,5,0,7,0,0,0,0,0,0,0,0,588.0909091,6.506973885,341,631.4956012,139.4256047,187,154,0,535.7563249,89.33544713,1502,640.5892144,332.2973312,316,0,1037,0,0,86,0,3,60,0,0,0,0,0,0,0,0,431,69.73808142,10,7167.7,1497.793113,10,0,0,359.2950721,94.2564338,1664,6837.099159,3311.35385,284,0,649,0,270,0,29,432,0,0,0,0,0,0,0,0,324,545.1666667,14.29646421,24,415.875,98.0855547,20,4,0,501.075,86.42551345,80,368.9875,151.6244121,15,0,55,0,3,0,7,0,0,0,0,0,0,0,0,542.1666667,21.57480527,24,339.1666667,77.39706426,17,7,0,507.8429752,74.6430634,121,378.553719,210.7114258,25,0,89,0,3,0,4,0,0,0,0,0,0,0,0,18335.23636,6298.455747,55,11682.69091,4031.667221,55,10739.69468,6408.439682,357,7829.394958,5019.541987,153,195,2,7,0,0,0,0,0,0,324,0,1,0,0,0
955.5,23.09529946,28,446.8571429,85.05448434,26,1,1,838.3333333,139.7460318,186,446.2096774,253.7468981,69,0,98,0,0,13,0,5,1,0,0,0,0,0,0,0,572.9808917,12.22010004,314,635.7324841,147.970146,152,162,0,519.40375,92.09382165,1600,630.83,390.7529716,301,0,1073,0,0,155,0,3,68,0,0,0,0,0,0,0,0,412,46.9041576,4,6222,643.2569471,4,0,0,355.6135097,94.47176295,1436,7027.988858,3718.258552,251,1,573,0,242,0,26,343,0,0,0,0,0,0,0,0,324,532.2307692,17.23660615,13,481.2307692,157.4479908,12,1,0,477.5531915,90.48411369,94,357.5212766,235.0758469,30,0,56,0,3,0,5,0,0,0,0,0,0,0,0,535.2307692,13.12164299,13,424.7692308,156.1755195,8,5,0,482.326087,86.50522838,92,338.923913,128.4652071,23,0,63,0,2,1,3,0,0,0,0,0,0,0,0,17880.625,6712.034389,40,11399.875,4126.268545,40,10595.53158,6628.002074,190,7905.563158,4522.133217,91,93,1,5,0,0,0,0,0,0,324,0,1,0,0,0
978.1702128,22.24172727,47,476.0638298,115.1188848,47,0,0,836.4615385,165.1758969,169,414.1952663,249.4921298,65,0,89,0,0,10,0,5,0,0,0,0,0,0,0,0,586.3824363,8.207536629,353,634.3569405,151.9164918,191,162,0,523.4728932,96.30913498,1863,669.3193773,427.5856366,378,0,1200,0,0,216,0,6,63,0,0,0,0,0,0,0,0,461,46.78675026,6,6688.166667,957.7663975,6,0,0,353.5556805,97.14952291,1778,6820.813273,3637.951216,307,0,664,0,368,0,31,408,0,0,0,0,0,0,0,0,324,543.3235294,17.0254491,34,331.0882353,96.96553895,26,8,0,495.6241135,74.33330525,141,396.0567376,198.0655659,44,0,92,0,2,0,3,0,0,0,0,0,0,0,0,548,13.77368091,21,376.4285714,96.46739959,15,6,0,507.3305085,66.17081838,118,359.2118644,176.7564566,26,0,87,0,3,0,2,0,556,2.828427125,3,297.3333333,91.95771975,3,0,17304.25641,5840.636801,39,10942.71795,3695.673895,39,10952.05897,6787.988939,407,7825.899263,4905.798233,151,237,2,17,0,0,0,0,0,0,324,0,1,0,0,0
993.6538462,9.256774267,52,420.8076923,84.24370291,50,2,0,885.84,145.326028,175,488.8914286,334.0906886,54,0,112,0,0,6,0,3,0,0,0,0,0,0,0,0,587.9537223,6.494377016,497,635.2273642,154.7331402,289,208,0,536.8108795,88.84709693,1967,631.5521098,363.1496142,351,0,1391,0,0,165,0,2,58,0,0,0,0,0,0,0,0,463.2,46.40646507,10,5738.3,1997.820165,10,0,0,358.6760234,95.64133939,1710,7146.017544,3784.290977,339,1,622,0,263,0,21,464,0,0,0,0,0,0,0,0,324,547.0384615,12.51301098,26,341.0769231,102.2477847,20,6,0,515.6594595,63.69095765,185,355.6702703,180.4999496,34,0,136,0,7,0,8,0,0,0,0,0,0,0,0,552.1666667,9.775252199,24,350.8333333,85.5388151,18,6,0,504.4661017,69.01027708,118,307.5423729,112.0957251,33,1,75,0,4,0,5,0,0,0,0,0,0,0,0,16223.93333,6317.967892,45,10157.97778,3962.197278,45,10912.83455,6655.301134,411,7692.581509,4891.3254,153,246,0,12,0,0,0,0,0,0,324,0,1,0,0,0
985.6769231,22.20402437,65,454.3692308,77.24776705,63,2,0,891.3473684,126.553194,190,468.8421053,266.6088527,64,0,116,0,0,3,0,7,0,0,0,0,0,0,0,0,588.2108434,6.892004192,498,626.0341365,150.6319381,303,195,0,528.160457,93.83063658,2013,707.0819672,463.4302744,420,0,1322,0,0,183,0,6,82,0,0,0,0,0,0,0,0,411.3846154,65.7331885,13,6800.692308,709.6922827,13,0,0,353.7030268,94.56931009,1751,7059.323815,3693.604222,346,0,569,0,313,0,43,480,0,0,0,0,0,0,0,0,324,551.3888889,7.924216673,18,382.8333333,134.0792676,13,5,0,499.5692308,76.72056574,130,356.1230769,216.2192625,33,0,86,0,7,0,4,0,0,0,0,0,0,0,0,539.8421053,22.6187234,19,316.6315789,83.53392663,14,5,0,504.8207547,76.31560551,106,360.2830189,170.2186582,23,0,74,0,4,0,5,0,0,0,0,0,0,0,0,15324.97872,6034.637399,47,9706.723404,3947.779617,47,10413.99561,6618.710322,456,7510.160088,4413.81885,193,249,0,14,0,0,0,0,0,0,324,0,1,0,0,0
983.9777778,12.04895365,45,440.9333333,84.55094454,43,2,0,897.4545455,149.7949666,176,432.5284091,215.6840316,43,0,121,0,0,8,0,4,0,0,0,0,0,0,0,0,586.4490196,7.126060225,510,629.7431373,160.3287514,285,225,0,530.1525744,93.16027534,2117,663.3193198,430.3617279,348,0,1424,0,0,254,0,4,87,0,0,0,0,0,0,0,0,391.8571429,84.63523172,14,7050.642857,923.0842406,14,0,0,353.2295792,98.06119852,1616,6924.008663,3445.295246,239,0,599,0,345,1,39,393,0,0,0,0,0,0,0,0,323,551.2777778,7.830180611,18,376.3333333,106.8212422,12,6,0,515.1282051,68.2724292,156,346.6987179,174.4360297,38,0,112,0,3,0,3,0,0,0,0,0,0,0,0,538.9354839,15.42293116,31,374.9032258,96.16093863,21,10,0,505.8015267,69.98139555,131,340.2137405,161.294099,22,0,97,0,7,0,5,0,0,0,0,0,0,0,0,16363.44444,6602.311386,63,10529.28571,4159.167184,63,11272.75758,6975.263318,495,7892.872727,4875.485872,171,316,0,8,0,0,0,0,0,0,323,0,1,0,0,0
990.625,12.12371127,56,433.5892857,80.90951224,53,3,0,882.8,151.5034066,180,484.9166667,374.4318937,56,1,112,0,0,3,0,8,0,0,0,0,0,0,0,0,588.5840868,5.934595291,553,639.4285714,160.2364744,305,248,0,537.9577398,90.37501073,2106,619.3675214,301.8273183,374,0,1488,0,0,161,0,5,78,0,0,0,0,0,0,0,0,404,0,1,5860,0,1,0,0,362.512947,95.18678253,1622,6926.82799,3465.313538,305,0,609,0,281,0,39,388,0,0,0,0,0,0,0,0,323,550.3809524,9.005163548,21,334.9047619,101.9210267,16,5,0,505.3942308,77.82838842,104,360.4807692,228.0341566,21,0,76,0,6,0,1,0,0,0,0,0,0,0,0,548.3529412,16.2188749,17,318.4705882,76.84370512,14,3,0,506.6585366,65.69055683,82,396.2195122,275.5083561,22,1,57,0,2,0,0,0,0,0,0,0,0,0,0,16088.81818,7858.474731,44,10465.09091,5426.838841,44,10305.65664,6436.418372,399,7295.802005,4506.132493,146,242,0,11,0,0,0,0,0,0,323,0,1,0,0,0
991.7966102,12.69028677,59,458.7288136,83.9462763,54,5,0,909.1575758,133.0244886,165,416.5272727,190.1465324,44,0,113,0,0,4,0,4,0,0,0,0,0,0,0,0,589.0159151,6.885171185,377,631.5729443,154.6558449,191,186,0,526.1016684,99.62689828,1918,727.8597497,488.6561584,334,0,1251,0,0,246,0,2,85,0,0,0,0,0,0,0,0,451.0909091,60.26676235,11,6162.181818,1684.646055,11,0,0,360.8851235,95.14607719,1741,6921.354394,3389.81442,323,0,634,0,319,0,43,422,0,0,0,0,0,0,0,0,323,548.1052632,15.0504231,38,363.3421053,130.7430739,23,15,0,499.8580645,87.63402187,155,345.9806452,195.9205392,36,0,110,0,3,0,6,0,0,0,0,0,0,0,0,550.1538462,11.47134325,26,395.6153846,136.4514783,17,9,0,495.4202899,91.65268496,138,324.1666667,145.9078319,30,0,94,0,6,0,8,0,0,0,0,0,0,0,0,17655.45,6376.470026,40,11264.45,3899.829015,40,10207.41803,6267.771588,366,7386.472678,4390.662427,162,202,0,2,11470,0,1,7374,0,1,323,0,1,0,0,0
987.9259259,9.902958503,54,416.4074074,84.53610198,52,2,0,886.1381215,153.8693488,181,400.9171271,197.5158118,46,0,116,0,0,13,0,6,0,0,0,0,0,0,0,0,588.2554217,6.034224739,415,612.8506024,155.2632645,227,188,0,528.0025657,96.86006911,1559,707.1744708,471.3866179,245,0,1047,0,0,202,0,5,60,0,0,0,0,0,0,0,0,447.4375,48.08582009,16,6483.75,1089.035554,16,0,0,359.714767,100.9972762,1781,6874.262774,3408.69943,276,0,631,0,309,0,40,525,0,0,0,0,0,0,0,0,323,544.9615385,18.16480276,26,346.3846154,95.44876875,23,3,0,511.8,68.64058006,130,362.6,223.2551007,22,0,98,0,4,0,6,0,0,0,0,0,0,0,0,543.5454545,15.78470857,11,349.9090909,98.033811,9,2,0,505.5375,72.72911105,80,374.8125,184.9920332,23,0,52,0,2,0,3,0,0,0,0,0,0,0,0,16861.63636,6592.086793,66,10664.63636,4057.989484,66,9965.4637,6131.965975,427,7407.800937,4670.037105,167,249,1,10,0,0,0,0,0,0,323,0,1,0,0,0
991.3269231,9.37820951,52,438.4615385,104.9130522,50,1,1,871.4278351,171.4139424,194,479.0463918,329.4674599,46,0,124,0,0,14,0,10,0,0,0,0,0,0,0,0,588.720297,6.582942548,404,633.7772277,163.162556,200,204,0,541.0870435,80.55054079,1999,620.3991996,312.9022141,421,0,1321,0,0,161,0,4,92,0,0,0,0,0,0,0,0,422,86.70804873,14,7409.642857,741.3751323,14,0,0,362.0645161,93.50087699,1674,6805.016129,3406.285003,303,1,597,0,312,0,33,428,0,0,0,0,0,0,0,0,323,539.1153846,18.09659323,26,422.4230769,142.3028118,15,11,0,507.7278481,74.84774831,158,342.7405063,169.691126,32,0,109,0,6,0,11,0,0,0,0,0,0,0,0,552.2,7.745966692,25,359.32,90.7196649,18,7,0,506.8909091,69.02612752,110,342.5272727,163.1136642,25,0,76,0,7,0,2,0,0,0,0,0,0,0,0,15118.79167,6130.548816,48,9674.4375,3869.48108,48,10456.99341,6328.236432,455,7416.49011,4351.105856,171,278,0,6,0,0,0,0,0,0,323,0,1,0,0,0
